STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency,CLIMATE_CHANGE_INDICATORS,Climate Change Indicators,GEO_PICT,Pacific Island Countries and territories,TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_STATUS,Observation Status,UNIT_MEASURE,Unit of measure,ERROR_TYPE,Error type,ERROR_VAL,Error value,REPORTING_TYPE,Reporting Type,OBS_COMMENT,Comment
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,PN,Pitcairn,2024,,0,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,PN,Pitcairn,2025,,0,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,PN,Pitcairn,2026,,0,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,NC,New Caledonia,1941,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,NC,New Caledonia,1942,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,NC,New Caledonia,1943,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,NC,New Caledonia,1944,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,NC,New Caledonia,1945,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,NC,New Caledonia,1946,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,NC,New Caledonia,1947,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,NC,New Caledonia,1948,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,NC,New Caledonia,1949,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,NC,New Caledonia,1950,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,NC,New Caledonia,1951,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,NC,New Caledonia,1952,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,NC,New Caledonia,1953,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,NC,New Caledonia,1954,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,NC,New Caledonia,1955,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,NC,New Caledonia,1956,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,NC,New Caledonia,1957,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,NC,New Caledonia,1958,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,NC,New Caledonia,1959,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,NC,New Caledonia,1960,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,NC,New Caledonia,1961,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,NC,New Caledonia,1962,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,NC,New Caledonia,1963,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,NC,New Caledonia,1964,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,NC,New Caledonia,1965,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,NC,New Caledonia,1966,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,NC,New Caledonia,1967,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,NC,New Caledonia,1968,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,NC,New Caledonia,1969,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,NC,New Caledonia,1970,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,NC,New Caledonia,1971,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,NC,New Caledonia,1972,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,NC,New Caledonia,1973,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,NC,New Caledonia,1974,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,NC,New Caledonia,1975,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,NC,New Caledonia,1976,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,NC,New Caledonia,1977,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,NC,New Caledonia,1978,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,NC,New Caledonia,1979,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,NC,New Caledonia,1980,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,NC,New Caledonia,1981,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,NC,New Caledonia,1982,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,NC,New Caledonia,1983,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,NC,New Caledonia,1984,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,NC,New Caledonia,1985,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,NC,New Caledonia,1986,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,NC,New Caledonia,1987,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,NC,New Caledonia,1988,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,NC,New Caledonia,1989,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,NC,New Caledonia,1990,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,NC,New Caledonia,1991,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,NC,New Caledonia,1992,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,NC,New Caledonia,1993,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,NC,New Caledonia,1994,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,NC,New Caledonia,1995,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,NC,New Caledonia,1996,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,NC,New Caledonia,1997,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,NC,New Caledonia,1998,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,NC,New Caledonia,1999,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,NC,New Caledonia,2000,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,NC,New Caledonia,2001,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,NC,New Caledonia,2002,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,NC,New Caledonia,2003,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,NC,New Caledonia,2004,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,NC,New Caledonia,2005,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,NC,New Caledonia,2006,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,NC,New Caledonia,2007,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,NC,New Caledonia,2008,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,NC,New Caledonia,2009,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,NC,New Caledonia,2010,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,NC,New Caledonia,2011,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,NC,New Caledonia,2012,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,NC,New Caledonia,2013,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,NC,New Caledonia,2014,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,NC,New Caledonia,2015,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,NC,New Caledonia,2016,,4,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,NC,New Caledonia,2017,,4,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,NC,New Caledonia,2018,,4,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,NC,New Caledonia,2019,,4,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,NC,New Caledonia,2020,,4,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,NC,New Caledonia,2021,,4,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,NC,New Caledonia,2022,,4,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,NC,New Caledonia,2023,,4,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,NC,New Caledonia,2024,,4,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,NC,New Caledonia,2025,,4,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,NC,New Caledonia,2026,,4,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,FM,"Micronesia, Federated State of",1941,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,FM,"Micronesia, Federated State of",1942,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,FM,"Micronesia, Federated State of",1943,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,FM,"Micronesia, Federated State of",1944,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,FM,"Micronesia, Federated State of",1945,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,FM,"Micronesia, Federated State of",1946,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,FM,"Micronesia, Federated State of",1947,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,FM,"Micronesia, Federated State of",1948,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,FM,"Micronesia, Federated State of",1949,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,FM,"Micronesia, Federated State of",1950,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,FM,"Micronesia, Federated State of",1951,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,FM,"Micronesia, Federated State of",1952,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,FM,"Micronesia, Federated State of",1953,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,FM,"Micronesia, Federated State of",1954,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,FM,"Micronesia, Federated State of",1955,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,FM,"Micronesia, Federated State of",1956,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,FM,"Micronesia, Federated State of",1957,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,FM,"Micronesia, Federated State of",1958,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,FM,"Micronesia, Federated State of",1959,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,FM,"Micronesia, Federated State of",1960,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,FM,"Micronesia, Federated State of",1961,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,FM,"Micronesia, Federated State of",1962,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,FM,"Micronesia, Federated State of",1963,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,FM,"Micronesia, Federated State of",1964,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,FM,"Micronesia, Federated State of",1965,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,FM,"Micronesia, Federated State of",1966,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,FM,"Micronesia, Federated State of",1967,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,FM,"Micronesia, Federated State of",1968,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,FM,"Micronesia, Federated State of",1969,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,FM,"Micronesia, Federated State of",1970,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,FM,"Micronesia, Federated State of",1971,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,FM,"Micronesia, Federated State of",1972,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,METEO_MONITOR_NET,Meteorological monitoring network,FM,"Micronesia, Federated State of",1973,,3,,,,N,units,,,,,N,National,,
